date,channel,campaign,impression,clicks,spend,attributed_revenue,ctr,cpc,roas
2025-07-13,facebook,facebook - prospecting - c04,143061,2274,1075.28,3325.51,0.01589531738209575,0.472858399296394,3.092692136001786
2025-07-13,facebook,facebook - prospecting - c08,255514,4208,2200.19,5644.18,0.01646876492090453,0.5228588403041825,2.5653148137206334
2025-07-13,facebook,facebook - prospecting - c09,169201,1976,2130.98,4656.54,0.011678417976253096,1.0784311740890689,2.1851636336333518
2025-07-13,google,google - display - c01,274874,11195,1988.28,6558.23,0.04072775162438062,0.17760428762840555,3.2984438811435006
2025-07-13,google,google - display - c07,138738,6610,927.9,2531.4,0.0476437601810607,0.14037821482602117,2.728095699967669
2025-07-13,google,google - display - c08,187101,8957,663.99,2134.85,0.04787253943057493,0.07413084738193591,3.2151839636139097
2025-07-13,google,google - display - c09,185124,8984,1405.92,4797.48,0.048529634191136754,0.15649154051647374,3.412342096278593
2025-07-13,google,google - non-branded search - c02,122306,4998,905.21,2990.74,0.040864716367144706,0.18111444577831134,3.3039184277681417
2025-07-13,google,google - non-branded search - c03,230320,9862,1584.48,5233.13,0.04281868704411254,0.16066517947677955,3.3027428557002927
2025-07-13,google,google - non-branded search - c04,129244,5548,1117.53,3145.68,0.04292655751911114,0.2014293439077145,2.814850608037368
2025-07-13,google,google - non-branded search - c05,288551,14241,2187.39,7305.3,0.049353493836444856,0.15359806193385295,3.3397336551780894
2025-07-13,google,google - non-branded search - c06,114925,455,837.63,1202.37,0.003959103763323907,1.840945054945055,1.4354428566312094
2025-07-13,google,google - non-branded search - c10,203686,9372,794.17,2600.66,0.04601199886099192,0.0847385830132309,3.2746892982610776
2025-07-13,tiktok,tiktok - retargeting - c01,164177,2482,825.08,2666.41,0.01511783014673188,0.33242546333601936,3.2316987443641825
2025-07-13,tiktok,tiktok - retargeting - c02,173658,2652,1017.35,2811.29,0.015271395501502954,0.3836161387631976,2.7633459478055733
2025-07-13,tiktok,tiktok - retargeting - c03,126687,1634,1370.57,3616.89,0.012897929542889168,0.8387821297429621,2.6389677287551896
2025-07-13,tiktok,tiktok - retargeting - c07,218222,3173,2386.12,7032.74,0.014540238839347087,0.7520075638197289,2.947353863175364
2025-07-13,tiktok,tiktok - retargeting - c10,202971,3556,2236.23,6541.23,0.01751974419991033,0.6288610798650168,2.9251150373619885
2025-07-13,tiktok,tiktok - spark ads - c04,204919,2523,1724.48,3904.61,0.012312181886501496,0.6835037653586999,2.264224577843756
2025-07-13,tiktok,tiktok - spark ads - c05,78455,992,463.19,961.78,0.012644190937480084,0.46692540322580645,2.076426520434379
2025-07-13,tiktok,tiktok - spark ads - c06,76071,1281,528.04,1597.89,0.016839531490318256,0.41220921155347384,3.02607756988107
2025-07-13,tiktok,tiktok - spark ads - c08,133201,1926,662.66,2024.26,0.014459350905773981,0.3440602284527518,3.054749041740863
2025-07-13,tiktok,tiktok - spark ads - c09,152344,2376,1513.55,4591.89,0.015596282098408864,0.6370159932659932,3.033854183872353
2025-07-14,facebook,facebook - asc - c01,124700,1887,1559.25,4352.1,0.015132317562149158,0.8263116057233705,2.7911495911495914
2025-07-14,facebook,facebook - asc - c05,224322,2595,2172.11,5833.25,0.011568192152352422,0.8370366088631985,2.685522372255549
2025-07-14,facebook,facebook - asc - c06,191957,2929,2664.09,8299.26,0.015258625629698317,0.909556162512803,3.115232593493463
2025-07-14,facebook,facebook - asc - c07,120207,1918,898.4,2224.55,0.01595580956183916,0.4684045881126173,2.4761242208370438
2025-07-14,facebook,facebook - asc - c10,126658,1388,1430.15,3713.53,0.010958644538836868,1.0303674351585015,2.596601755060658
2025-07-14,facebook,facebook - prospecting - c02,249246,2922,2611.21,6336.65,0.011723357646662333,0.8936379192334017,2.426710222463915
2025-07-14,facebook,facebook - prospecting - c03,104704,1154,927.46,2123.41,0.011021546454767725,0.8036915077989601,2.289489573674336
2025-07-14,facebook,facebook - prospecting - c04,156487,2225,1709.39,4771.59,0.014218433480097388,0.7682651685393259,2.791399271085007
2025-07-14,facebook,facebook - prospecting - c08,142924,2044,1734.26,4990.42,0.014301306988329461,0.8484637964774951,2.877550078996229
2025-07-14,facebook,facebook - prospecting - c09,104430,1265,1309.34,2925.99,0.012113377381978358,1.0350513833992094,2.234706035101654
2025-07-14,google,google - display - c01,142387,6925,777.67,2352.47,0.048635057975798354,0.11229891696750902,3.0250234675376446
2025-07-14,google,google - display - c07,249573,10214,1785.58,5079.72,0.040925901439658935,0.174816917955747,2.844857133256421
2025-07-14,google,google - display - c08,215007,9696,1934.43,5620.34,0.045096206170031676,0.19950804455445545,2.905424336884767
2025-07-14,google,google - display - c09,252246,12113,2419.29,7499.56,0.04802058308159495,0.19972673986625938,3.09990121068578
2025-07-14,google,google - non-branded search - c02,215981,10555,2166.97,6721.88,0.04887003949421477,0.20530270014211272,3.1019718777832646
2025-07-14,google,google - non-branded search - c03,214988,9460,1091.91,3595.37,0.04400245595102983,0.11542389006342496,3.292734749200941
2025-07-14,google,google - non-branded search - c04,218374,10792,1539.23,5742.63,0.04941980272376748,0.14262694588584138,3.7308459424517455
2025-07-14,google,google - non-branded search - c05,272865,12869,2000.88,5917.47,0.04716251626262071,0.15548061232418992,2.95743372915917
2025-07-14,google,google - non-branded search - c06,78015,332,544.33,976.97,0.004255591873357688,1.6395481927710844,1.794811970679551
2025-07-14,google,google - non-branded search - c10,191426,9441,1743.85,5117.97,0.04931931921473572,0.18471030611164072,2.934868251283081
2025-07-14,tiktok,tiktok - retargeting - c01,126259,2124,1024.17,3472.4,0.016822563144013498,0.4821892655367232,3.3904527568665355
2025-07-14,tiktok,tiktok - retargeting - c02,146176,2497,1222.28,4092.21,0.01708214754816112,0.48949939927913494,3.348013548450437
2025-07-14,tiktok,tiktok - retargeting - c03,86688,1098,447.78,1062.29,0.012666112956810631,0.4078142076502732,2.3723480280494886
2025-07-14,tiktok,tiktok - retargeting - c07,172928,2780,1818.1,5720.07,0.016076054774241302,0.6539928057553956,3.1461800781035145
2025-07-14,tiktok,tiktok - retargeting - c10,113110,1687,662.31,1717.99,0.014914684820086642,0.3925963248369887,2.5939363742054327
2025-07-14,tiktok,tiktok - spark ads - c04,173629,2445,988.38,2219.5,0.014081749016581331,0.40424539877300614,2.2455937999554827
2025-07-14,tiktok,tiktok - spark ads - c05,128330,1553,890.01,2006.01,0.012101613028909842,0.573090792015454,2.2539184952978055
2025-07-14,tiktok,tiktok - spark ads - c06,231263,3781,2485.05,8761.74,0.01634935117160981,0.6572467601163714,3.525780165389026
2025-07-14,tiktok,tiktok - spark ads - c08,177749,2582,1053.11,2640.23,0.014526101412666175,0.40786599535243995,2.507079032579693
2025-07-14,tiktok,tiktok - spark ads - c09,315563,5498,3195.57,8698.81,0.017422828405104528,0.5812240814841761,2.722146596694799
2025-07-15,facebook,facebook - asc - c01,240654,3394,3002.52,8873.42,0.014103235350336998,0.8846552740129641,2.9553241943434183
2025-07-15,facebook,facebook - asc - c05,151274,1751,1274.99,3274.33,0.011575022806298504,0.7281496287835523,2.568122102918454
2025-07-15,facebook,facebook - asc - c06,195163,3188,1497.95,3592.5,0.01633506351101387,0.46987139272271017,2.398277646116359
2025-07-15,facebook,facebook - asc - c07,139503,1924,1845.71,4862.06,0.013791818097101855,0.9593087318087318,2.6342491507333223
2025-07-15,facebook,facebook - asc - c10,123004,1495,887.54,2194.01,0.012154076290201944,0.5936722408026756,2.472012529012777
2025-07-15,facebook,facebook - prospecting - c02,189360,2488,2535.21,7148.1,0.013138994507815801,1.0189750803858522,2.819529743098205
2025-07-15,facebook,facebook - prospecting - c03,106188,1191,1265.79,3149.07,0.011215956605266132,1.0627959697732998,2.4878297347901315
2025-07-15,facebook,facebook - prospecting - c04,219508,3285,1963.29,5164.5,0.014965286003243617,0.5976529680365297,2.630533441315343
2025-07-15,facebook,facebook - prospecting - c08,217906,3529,2505.29,6246.67,0.016195056584031645,0.7099149900821763,2.493391982564893
2025-07-15,facebook,facebook - prospecting - c09,142164,1861,1627.65,3387.26,0.01309051517965167,0.8746104245029555,2.0810739409578227
2025-07-15,google,google - display - c01,176465,8477,579.67,1745.29,0.04803785453206018,0.0683815028901734,3.0108337502372042
2025-07-15,google,google - display - c07,245786,11428,2057.18,6152.72,0.04649573205959656,0.18001225061253062,2.990851554069163
2025-07-15,google,google - display - c08,230546,9791,2252.13,6517.75,0.04246874810233099,0.2300204269226841,2.8940380883874375
2025-07-15,google,google - display - c09,201923,9039,1251.22,3813.86,0.04476458848174799,0.1384246044916473,3.048113041671329
2025-07-15,google,google - non-branded search - c02,140932,6807,961.75,2936.39,0.048299889308318904,0.1412883796092258,3.0531739017416166
2025-07-15,google,google - non-branded search - c03,169483,6983,1481.13,4359.98,0.04120177244915419,0.21210511241586713,2.9436848892399716
2025-07-15,google,google - non-branded search - c04,148771,7281,1043.98,3201.55,0.048940989843450675,0.1433841505287735,3.0666775225579035
2025-07-15,google,google - non-branded search - c05,232347,11455,1723.9,4836.91,0.04930126061451191,0.1504932343954605,2.80579499970996
2025-07-15,google,google - non-branded search - c06,124389,462,968.77,1571.05,0.0037141547886067098,2.096904761904762,1.6216955520918277
2025-07-15,google,google - non-branded search - c10,227645,10627,967.4,2898.26,0.046682334336357045,0.0910322762774066,2.995927227620426
2025-07-15,tiktok,tiktok - retargeting - c01,81429,1179,885.42,2900.99,0.01447887116383598,0.7509923664122137,3.2763999006121387
2025-07-15,tiktok,tiktok - retargeting - c02,147695,2149,1384.49,4080.01,0.014550255594299063,0.6442484876686831,2.946940750745762
2025-07-15,tiktok,tiktok - retargeting - c03,162701,2260,675.68,1488.85,0.01389051081431583,0.2989734513274336,2.203483897703055
2025-07-15,tiktok,tiktok - retargeting - c07,73923,1131,352.67,1070.63,0.015299703745789537,0.3118213969938108,3.035784160830238
2025-07-15,tiktok,tiktok - retargeting - c10,66795,1072,657.44,1715.2,0.016049105471966463,0.6132835820895522,2.6089072767096617
2025-07-15,tiktok,tiktok - spark ads - c04,120160,1532,1210.06,2866.43,0.012749667110519308,0.7898563968668407,2.36883295043221
2025-07-15,tiktok,tiktok - spark ads - c05,181192,2515,1897.64,4596.09,0.013880303766170691,0.7545288270377734,2.422003119664425
2025-07-15,tiktok,tiktok - spark ads - c06,82469,1450,630.74,1908.69,0.017582364282336393,0.43499310344827585,3.026112185686654
2025-07-15,tiktok,tiktok - spark ads - c08,114613,1680,1220.77,3489.92,0.01465802308638636,0.7266488095238095,2.858785848276088
2025-07-15,tiktok,tiktok - spark ads - c09,133512,2249,1418.65,3999.79,0.01684492779675235,0.6307914628723877,2.819433968914108
2025-07-16,facebook,facebook - asc - c01,226529,3284,3184.95,9829.64,0.014497040114069281,0.9698386114494518,3.0862776495706368
2025-07-16,facebook,facebook - asc - c05,232574,2787,2140.06,6110.97,0.011983282740117123,0.7678722640832436,2.85551339682065
2025-07-16,facebook,facebook - asc - c06,168907,2486,1161.75,3567.66,0.014718158513264697,0.46731697506033787,3.0709360877985796
2025-07-16,facebook,facebook - asc - c07,127224,1966,1125.68,3243.63,0.015453059171225554,0.5725737538148525,2.881484969085353
2025-07-16,facebook,facebook - asc - c10,104590,1326,1251.22,2681.21,0.012678076297925231,0.9436048265460031,2.142876552484775
2025-07-16,facebook,facebook - prospecting - c02,222564,2522,2780.72,5878.44,0.011331572042199098,1.1025852498017445,2.11399925199229
2025-07-16,facebook,facebook - prospecting - c03,114233,1343,1452.85,4090.57,0.011756672765313001,1.0817944899478777,2.8155487490105657
2025-07-16,facebook,facebook - prospecting - c04,223846,3066,3016.9,7349.56,0.013696916630183251,0.9839856490541422,2.4361298021147535
2025-07-16,facebook,facebook - prospecting - c08,141271,2204,2084.11,5338.57,0.015601220349540952,0.9456034482758622,2.561558650934931
2025-07-16,facebook,facebook - prospecting - c09,184039,2097,1916.97,5020.5,0.011394324029145995,0.9141487839771102,2.6189768227984787
2025-07-16,google,google - display - c01,75736,3620,367.86,1300.06,0.04779761276011408,0.10161878453038674,3.534116239873865
2025-07-16,google,google - display - c07,174107,7736,1238.67,4271.96,0.044432446713802434,0.16011763185108585,3.4488281786109294
2025-07-16,google,google - display - c08,165529,8065,895.43,2394.08,0.048722580333355484,0.11102665840049597,2.6736651664563396
2025-07-16,google,google - display - c09,238158,10322,1900.68,6883.72,0.04334097531890593,0.18413873280372023,3.6217143338173705
2025-07-16,google,google - non-branded search - c02,227184,10212,1528.43,4868.1,0.04495034861609973,0.14966999608303957,3.1850330077268834
2025-07-16,google,google - non-branded search - c03,177251,7316,1573.36,4253.83,0.04127480239885812,0.21505740841990156,2.703659683734174
2025-07-16,google,google - non-branded search - c04,261102,12278,2152.28,7827.17,0.04702376848894302,0.17529565075745238,3.63668760570186
2025-07-16,google,google - non-branded search - c05,264651,12354,1858.07,5898.45,0.046680345058208735,0.1504022988505747,3.174503651638528
2025-07-16,google,google - non-branded search - c06,127836,467,789.54,1312.89,0.0036531180575111863,1.6906638115631691,1.6628543202371002
2025-07-16,google,google - non-branded search - c10,220100,10803,1111.5,3831.91,0.04908223534756929,0.10288808664259928,3.4475123706702653
2025-07-16,tiktok,tiktok - retargeting - c01,161920,2791,1942.57,5742.28,0.017236907114624507,0.6960121820136151,2.9560221768070134
2025-07-16,tiktok,tiktok - retargeting - c02,130535,1926,953.26,3025.2,0.014754663500210671,0.4949428868120457,3.1735308310429473
2025-07-16,tiktok,tiktok - retargeting - c03,127998,1543,714.41,1720.1,0.012054875857435272,0.46300064808813995,2.407721056536163
2025-07-16,tiktok,tiktok - retargeting - c07,112880,1792,1155.21,3727.19,0.015875265768958185,0.6446484375,3.2264177076029465
2025-07-16,tiktok,tiktok - retargeting - c10,202230,3397,1353.99,4300.21,0.01679770558275231,0.3985840447453636,3.1759540321568105
2025-07-16,tiktok,tiktok - spark ads - c04,191396,2449,2141.79,5383.78,0.01279546072018224,0.8745569620253164,2.5136824805419766
2025-07-16,tiktok,tiktok - spark ads - c05,111157,1406,654.63,1693.28,0.012648776055489083,0.465597439544808,2.586621450284894
2025-07-16,tiktok,tiktok - spark ads - c06,111431,1741,625.28,1738.6,0.015624018450879917,0.3591499138426192,2.780514329580348
2025-07-16,tiktok,tiktok - spark ads - c08,128012,1894,724.12,2436.6,0.014795487923007219,0.3823231256599789,3.3649118930563993
2025-07-16,tiktok,tiktok - spark ads - c09,208367,3552,2018.06,6080.04,0.017046845229810863,0.5681475225225225,3.012814286988494
2025-07-17,facebook,facebook - asc - c01,158611,2526,1629.57,3936.77,0.015925755464627295,0.6451187648456057,2.415833624821272
2025-07-17,facebook,facebook - asc - c05,114464,1348,1243.84,3204.45,0.01177662845960302,0.9227299703264095,2.5762557885258555
2025-07-17,facebook,facebook - asc - c06,242619,3652,1725.24,5747.7,0.015052407272307609,0.47240963855421686,3.3315364818807818
2025-07-17,facebook,facebook - asc - c07,177393,2850,1218.09,3469.1,0.01606602289831053,0.42739999999999995,2.8479833181456216
2025-07-17,facebook,facebook - asc - c10,150415,1917,963.51,2613.69,0.012744739553900875,0.5026134585289515,2.7126755300930974
2025-07-17,facebook,facebook - prospecting - c02,111941,1220,1311.11,3415.87,0.010898598368783556,1.0746803278688524,2.605326784175241
2025-07-17,facebook,facebook - prospecting - c03,136020,1672,804.86,1677.48,0.012292309954418467,0.4813755980861244,2.084188554531223
2025-07-17,facebook,facebook - prospecting - c04,265424,3703,2515.45,6843.37,0.013951262885044306,0.6793005671077504,2.7205350931244907
2025-07-17,facebook,facebook - prospecting - c08,129461,2004,765.4,2364.24,0.015479565274484207,0.38193612774451097,3.088894695584008
2025-07-17,facebook,facebook - prospecting - c09,192455,2299,1954.02,4363.54,0.011945649632381596,0.849943453675511,2.2331091800493343
2025-07-17,google,google - display - c01,189802,7997,1270.23,3850.21,0.042133381102411986,0.15883831436788795,3.0311124756933783
2025-07-17,google,google - display - c07,282357,11749,2565.43,8238.22,0.04161044351654112,0.21835305132351687,3.2112433393232322
2025-07-17,google,google - display - c08,222679,9038,891.28,3059.08,0.04058757224524989,0.09861473777384376,3.4322322951261106
2025-07-17,google,google - display - c09,285560,13814,1717.81,5583.86,0.048375122566185744,0.12435283046185029,3.2505690384850476
2025-07-17,google,google - non-branded search - c02,236027,9787,1088.8,3662.41,0.04146559503785584,0.11124961683866352,3.363712343864805
2025-07-17,google,google - non-branded search - c03,137858,6036,507.63,1560.12,0.04378418372528254,0.08410039761431412,3.0733408191005256
2025-07-17,google,google - non-branded search - c04,306583,13240,1474.76,4730.0,0.043185695227719735,0.11138670694864049,3.2073015270281267
2025-07-17,google,google - non-branded search - c05,274855,12972,974.97,3313.19,0.04719579414600426,0.0751595744680851,3.398248151225166
2025-07-17,google,google - non-branded search - c06,130921,507,534.8,768.19,0.0038725643708801493,1.0548323471400394,1.436406133133882
2025-07-17,google,google - non-branded search - c10,120944,5950,561.14,1806.85,0.04919632226484985,0.09430924369747899,3.2199629326014896
2025-07-17,tiktok,tiktok - retargeting - c01,131231,1905,1436.23,4738.26,0.014516387134137514,0.7539265091863517,3.299095548763081
2025-07-17,tiktok,tiktok - retargeting - c02,158831,2403,804.94,2695.77,0.01512928836310292,0.33497295047856845,3.3490322260044225
2025-07-17,tiktok,tiktok - retargeting - c03,108987,1443,520.15,1335.83,0.013240111205923642,0.36046431046431043,2.5681630298952225
2025-07-17,tiktok,tiktok - retargeting - c07,103576,1632,776.08,2241.25,0.015756545917973274,0.47553921568627455,2.8879110400989587
2025-07-17,tiktok,tiktok - retargeting - c10,116349,1792,1443.93,4617.95,0.015401937274922861,0.8057645089285714,3.19818135228162
2025-07-17,tiktok,tiktok - spark ads - c04,206303,2508,1843.11,3923.16,0.012156876051245014,0.7348923444976077,2.12855445415629
2025-07-17,tiktok,tiktok - spark ads - c05,150575,2086,1071.82,2670.01,0.013853561348165367,0.5138159156279961,2.491099251740031
2025-07-17,tiktok,tiktok - spark ads - c06,118296,1816,1518.12,4811.2,0.015351322107256374,0.8359691629955947,3.1691829367902407
2025-07-17,tiktok,tiktok - spark ads - c08,351034,5085,1466.1,4595.04,0.014485776306568594,0.28831858407079647,3.134192756292204
2025-07-17,tiktok,tiktok - spark ads - c09,109756,1724,1136.04,3967.69,0.01570756951783957,0.6589559164733179,3.4925618816238866
2025-07-18,facebook,facebook - asc - c01,99173,1620,939.47,2447.45,0.016335091204259224,0.5799197530864197,2.6051390677722543
2025-07-18,facebook,facebook - asc - c05,130297,1522,1697.64,4024.98,0.011681005702356924,1.1154007884362682,2.3709266982399093
2025-07-18,facebook,facebook - asc - c06,257686,4068,3185.16,8135.07,0.01578665507633321,0.7829793510324483,2.5540537994951586
2025-07-18,facebook,facebook - asc - c07,182715,2800,1747.31,5242.23,0.01532441233615193,0.6240392857142857,3.0001716924873087
2025-07-18,facebook,facebook - asc - c10,98141,1101,799.11,1908.15,0.0112185528983809,0.7258038147138964,2.3878439764237713
2025-07-18,facebook,facebook - prospecting - c02,184319,2361,1859.43,4992.36,0.012809314286644351,0.7875603557814486,2.6848873041738597
2025-07-18,facebook,facebook - prospecting - c03,116510,1388,996.53,2381.87,0.01191314050296112,0.7179610951008646,2.3901638686241258
2025-07-18,facebook,facebook - prospecting - c04,186563,3005,2637.18,8793.08,0.016107159511800303,0.8775973377703826,3.33427373178926
2025-07-18,facebook,facebook - prospecting - c08,181883,2651,1252.01,3598.02,0.014575303904158168,0.47227838551490003,2.8737949377401137
2025-07-18,facebook,facebook - prospecting - c09,97283,1196,875.71,2293.46,0.012294028761448557,0.7321989966555185,2.6189720341208846
2025-07-18,google,google - display - c01,199909,9323,1566.27,5216.33,0.046636219479863336,0.1680006435696664,3.3304155733047303
2025-07-18,google,google - display - c07,169099,7927,1535.17,4306.77,0.04687786444627112,0.19366342878768766,2.805402658988907
2025-07-18,google,google - display - c08,161653,6957,1020.74,3133.99,0.04303662783864203,0.14672128791145608,3.0703117346239
2025-07-18,google,google - display - c09,112516,5538,817.66,2767.08,0.049219666536314835,0.1476453593355002,3.3841449991438983
2025-07-18,google,google - non-branded search - c02,162468,7525,849.67,2415.53,0.04631681315705247,0.11291295681063122,2.842903715560159
2025-07-18,google,google - non-branded search - c03,75646,3503,620.48,1895.38,0.04630780213097851,0.17712817584927207,3.054699587416194
2025-07-18,google,google - non-branded search - c04,145211,6616,540.61,1625.82,0.04556128667938379,0.08171251511487304,3.007380551599119
2025-07-18,google,google - non-branded search - c05,271671,11239,1598.65,4910.6,0.041369892259387274,0.14224130260699352,3.0717167610171083
2025-07-18,google,google - non-branded search - c06,191174,780,894.11,1284.25,0.004080052726835239,1.1462948717948718,1.436344521367617
2025-07-18,google,google - non-branded search - c10,193117,8076,1862.91,5289.0,0.04181920804486399,0.23067236255572066,2.8391065590930316
2025-07-18,tiktok,tiktok - retargeting - c01,127568,1843,1480.25,4636.67,0.014447196789163426,0.803174172544764,3.1323560209424084
2025-07-18,tiktok,tiktok - retargeting - c02,85559,1340,424.77,1384.72,0.015661707126076743,0.3169925373134328,3.259928902700285
2025-07-18,tiktok,tiktok - retargeting - c03,153415,1975,1930.28,4853.99,0.012873578202913665,0.9773569620253164,2.5146559048428205
2025-07-18,tiktok,tiktok - retargeting - c07,111228,1695,658.83,1757.08,0.015238968605027511,0.3886902654867257,2.666970235113762
2025-07-18,tiktok,tiktok - retargeting - c10,238376,4075,2360.44,7276.02,0.01709484176259355,0.5792490797546013,3.082484621511244
2025-07-18,tiktok,tiktok - spark ads - c04,197925,2531,1717.11,3773.73,0.012787672098016926,0.678431450019755,2.197721753411255
2025-07-18,tiktok,tiktok - spark ads - c05,92362,1285,828.15,2015.96,0.01391264805872545,0.6444747081712062,2.4342933043530763
2025-07-18,tiktok,tiktok - spark ads - c06,108980,1656,705.39,2356.63,0.015195448706184621,0.4259601449275362,3.3408894370490088
2025-07-18,tiktok,tiktok - spark ads - c08,235249,3808,955.59,2631.24,0.016187103877168447,0.2509427521008403,2.753524000879038
2025-07-18,tiktok,tiktok - spark ads - c09,85345,1415,920.96,3074.56,0.01657976448532427,0.6508551236749117,3.3384294649061848
2025-07-19,facebook,facebook - asc - c01,105099,1685,969.55,3010.36,0.016032502687941846,0.57540059347181,3.1049043370635863
2025-07-19,facebook,facebook - asc - c05,111914,1323,1050.3,2765.48,0.011821577282556249,0.7938775510204081,2.633038179567743
2025-07-19,facebook,facebook - asc - c06,144401,2212,1095.0,2874.88,0.015318453473313896,0.4950271247739602,2.625461187214612
2025-07-19,facebook,facebook - asc - c07,127896,2026,1564.95,4531.95,0.01584099580909489,0.7724333662388944,2.8959072174829865
2025-07-19,facebook,facebook - asc - c10,110659,1415,650.95,1680.9,0.012787030426806676,0.460035335689046,2.5822259774176204
2025-07-19,facebook,facebook - prospecting - c02,321352,3716,1939.7,3904.67,0.011563643605765641,0.5219860064585576,2.0130277878022373
2025-07-19,facebook,facebook - prospecting - c03,199150,2290,1145.43,2558.7,0.011498870198342958,0.5001877729257642,2.2338335821481885
2025-07-19,facebook,facebook - prospecting - c04,161176,2464,1924.8,5414.9,0.015287635876309128,0.7811688311688312,2.8132273482959267
2025-07-19,facebook,facebook - prospecting - c08,232283,3815,2182.4,5607.3,0.01642393115294705,0.5720576671035387,2.5693273460410557
2025-07-19,facebook,facebook - prospecting - c09,294134,3394,2449.55,6244.72,0.011538958433911074,0.7217295226870949,2.549333551060399
2025-07-19,google,google - display - c01,120071,5886,893.99,2666.57,0.049020995910752804,0.15188413183826027,2.9827738565308337
2025-07-19,google,google - display - c07,154119,6314,1441.13,4008.62,0.040968342644320296,0.22824358568261008,2.7815811203708196
2025-07-19,google,google - display - c08,135396,6416,878.29,3146.13,0.047386924281367246,0.13689058603491272,3.5821084152159313
2025-07-19,google,google - display - c09,217912,9540,935.95,3349.6,0.04377914020338485,0.09810796645702306,3.5788236551097814
2025-07-19,google,google - non-branded search - c02,150615,6510,1412.55,3908.79,0.043222786575042325,0.2169815668202765,2.76718700223001
2025-07-19,google,google - non-branded search - c03,92374,3878,339.52,1201.04,0.04198150994868686,0.08755028365136668,3.53746465598492
2025-07-19,google,google - non-branded search - c04,155794,7140,1299.08,4680.89,0.04582974954106063,0.1819439775910364,3.603234596791576
2025-07-19,google,google - non-branded search - c05,185235,9117,556.51,1662.11,0.04921856020730424,0.06104091258089284,2.9866669062550537
2025-07-19,google,google - non-branded search - c06,81943,318,749.29,1142.06,0.00388074637247843,2.35625786163522,1.5241895661225962
2025-07-19,google,google - non-branded search - c10,169070,8018,1637.42,6073.8,0.047424143845744365,0.204218009478673,3.709372060925114
2025-07-19,tiktok,tiktok - retargeting - c01,197149,2900,890.03,2575.3,0.014709686582229684,0.30690689655172415,2.893497971978473
2025-07-19,tiktok,tiktok - retargeting - c02,93858,1449,894.83,2858.17,0.015438215176117114,0.6175500345065563,3.194092732697831
2025-07-19,tiktok,tiktok - retargeting - c03,121749,1684,1133.43,2526.17,0.01383173578427749,0.6730581947743468,2.228783427295907
2025-07-19,tiktok,tiktok - retargeting - c07,131337,2122,1218.04,3602.94,0.016156909324866565,0.5740056550424129,2.957981675478638
2025-07-19,tiktok,tiktok - retargeting - c10,138363,2126,789.16,2283.58,0.015365379472835946,0.3711947318908749,2.8936844239444475
2025-07-19,tiktok,tiktok - spark ads - c04,259367,3105,1432.34,3535.09,0.01197145357736335,0.46130112721417066,2.468052278090398
2025-07-19,tiktok,tiktok - spark ads - c05,139983,1728,719.62,1963.53,0.012344356100383619,0.4164467592592593,2.7285650760123397
2025-07-19,tiktok,tiktok - spark ads - c06,95103,1402,404.3,1286.05,0.014741911401322777,0.28837375178316693,3.180930002473411
2025-07-19,tiktok,tiktok - spark ads - c08,135727,1984,590.71,1889.14,0.01461757793217267,0.2977368951612903,3.1980836620338238
2025-07-19,tiktok,tiktok - spark ads - c09,129707,2022,1223.95,3398.36,0.015588981319435343,0.6053165182987141,2.776551329711181
2025-07-20,facebook,facebook - asc - c01,147625,2396,975.84,2703.99,0.0162303132938188,0.4072787979966611,2.7709358091490404
2025-07-20,facebook,facebook - asc - c05,129216,1470,892.73,2174.59,0.01137630014858841,0.6072993197278912,2.4358876704042656
2025-07-20,facebook,facebook - asc - c06,186773,2956,1092.91,3581.69,0.015826698719836378,0.3697259810554804,3.277204893358099
2025-07-20,facebook,facebook - asc - c07,162182,2545,1051.15,3117.64,0.015692246981785896,0.4130255402750492,2.965932550064215
2025-07-20,facebook,facebook - asc - c10,181401,2188,1471.49,4083.28,0.012061675514467947,0.6725274223034735,2.774928813651469
2025-07-20,facebook,facebook - prospecting - c02,153392,1838,851.21,2070.99,0.011982371962031918,0.4631175190424375,2.432995383042962
2025-07-20,facebook,facebook - prospecting - c03,150187,1783,1855.44,4807.97,0.011871866406546505,1.040628154795289,2.5912829301944553
2025-07-20,facebook,facebook - prospecting - c04,122488,1803,764.17,1905.82,0.014719809287440402,0.4238325013865779,2.49397385398537
2025-07-20,facebook,facebook - prospecting - c08,205319,3168,1997.84,5174.11,0.01542964849819062,0.6306313131313132,2.5898520402034197
2025-07-20,facebook,facebook - prospecting - c09,152325,1668,1287.97,3103.25,0.010950270802560315,0.7721642685851319,2.409411709900075
2025-07-20,google,google - display - c01,168046,7578,621.01,1759.77,0.045094795472668196,0.0819490630773291,2.8337224843400266
2025-07-20,google,google - display - c07,195104,9338,599.59,2102.12,0.04786165327210103,0.06420968087384879,3.5059290515185375
2025-07-20,google,google - display - c08,170786,7916,1223.08,4391.49,0.04635040342885248,0.15450732693279434,3.5905173823462078
2025-07-20,google,google - display - c09,215171,8925,1831.64,5757.89,0.04147863792053762,0.20522577030812325,3.1435707890196762
2025-07-20,google,google - non-branded search - c02,247571,11114,1725.74,4903.4,0.04489217234651877,0.15527622818067302,2.84133183445942
2025-07-20,google,google - non-branded search - c03,123225,5727,436.36,1544.48,0.04647595861229458,0.0761934695302951,3.539462828856907
